"ID","Time","Type","Priority","Data Page","Reserved","PDU-F","PDU-S","Source Address","PGN","Abbr","PID","Data Length","Byte 0","Byte 1","Byte 2","Byte 3","Byte 4","Byte 5","Byte 6","Byte 7"
"4798","45.69433","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4799","45.70459","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4800","45.71528","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4801","45.72568","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4802","45.73619","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4803","45.74621","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4804","45.75697","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4805","45.75999","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"4806","45.76677","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4807","45.77727","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4808","45.78715","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4809","45.79808","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4810","45.80813","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4811","45.81815","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4812","45.82946","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4813","45.83976","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4814","45.85080","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4815","45.86074","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"4816","45.86123","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4817","45.87178","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4818","45.88426","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4819","45.89506","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4820","45.90579","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4821","45.91712","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4822","45.92707","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4823","45.93709","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4824","45.94714","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4825","45.95715","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4826","45.96115","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"4827","45.96776","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4828","45.97830","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4829","45.98876","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4830","45.99934","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4831","46.00977","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4832","46.02028","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4833","46.03079","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4834","46.04177","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4835","46.05219","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4836","46.06075","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"4837","46.06249","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4838","46.07222","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4839","46.08280","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4840","46.09317","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4841","46.10444","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4842","46.11421","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4843","46.12500","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4844","46.13534","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4845","46.14551","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4846","46.15529","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4847","46.16085","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"4848","46.16575","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4849","46.17624","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4850","46.18695","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4851","46.19716","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4852","46.20799","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4853","46.21817","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4854","46.22935","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4855","46.23978","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4856","46.25078","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4857","46.26140","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"4858","46.26194","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4859","46.27180","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4860","46.28279","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4861","46.29284","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4862","46.30369","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4863","46.31328","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4864","46.32405","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4865","46.33428","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4866","46.34507","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4867","46.35555","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4868","46.36100","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"4869","46.36598","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4870","46.37617","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4871","46.38731","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4872","46.39740","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4873","46.40738","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4874","46.41736","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4875","46.42744","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4876","46.43743","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4877","46.44745","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4878","46.45743","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4879","46.46098","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"4880","46.46770","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4881","46.47810","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4882","46.48886","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4883","46.49911","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4884","46.50983","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4885","46.52025","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4886","46.53101","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4887","46.54116","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4888","46.55213","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4889","46.56147","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"4890","46.56202","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4891","46.57283","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4892","46.58301","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4893","46.59360","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4894","46.60399","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4895","46.61471","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4896","46.62497","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4897","46.63609","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4898","46.64670","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4899","46.65755","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4900","46.66198","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"4901","46.66676","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4902","46.67767","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4903","46.68783","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4904","46.69827","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4905","46.70861","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4906","46.71909","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4907","46.72987","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4908","46.74012","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4909","46.75093","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4910","46.76114","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4911","46.76240","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"4912","46.77142","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4913","46.78168","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4914","46.79252","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4915","46.80272","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4916","46.81350","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4917","46.82374","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4918","46.83452","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4919","46.84474","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4920","46.85523","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4921","46.86259","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"4922","46.86522","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4923","46.87620","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4924","46.88630","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4925","46.89625","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4926","46.90623","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4927","46.91718","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4928","46.92720","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4929","46.93799","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4930","46.94817","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4931","46.95916","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4932","46.96284","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"4933","46.96954","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4934","46.98009","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4935","46.99051","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4936","47.00116","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4937","47.01145","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4938","47.02227","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4939","47.03259","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4940","47.04372","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4941","47.05327","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4942","47.06437","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"4943","47.06493","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4944","47.07419","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4945","47.08588","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4946","47.09671","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4947","47.10711","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4948","47.11779","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4949","47.12857","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4950","47.13934","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4951","47.14960","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4952","47.16015","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4953","47.16402","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"4954","47.17041","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4955","47.18094","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4956","47.19145","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4957","47.20146","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4958","47.21141","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4959","47.22148","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4960","47.23142","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4961","47.24149","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4962","47.25146","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4963","47.26150","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4964","47.26436","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"4965","47.27174","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4966","47.28230","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4967","47.29274","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4968","47.30324","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4969","47.31371","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4970","47.32472","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4971","47.33467","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4972","47.34591","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4973","47.35653","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4974","47.36397","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"4975","47.36671","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4976","47.37704","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4977","47.38792","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4978","47.39806","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4979","47.40888","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4980","47.41903","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4981","47.43013","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4982","47.44049","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4983","47.45146","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4984","47.46179","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4985","47.46392","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"4986","47.47190","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4987","47.48277","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4988","47.49245","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4989","47.50235","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4990","47.51273","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4991","47.52327","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4992","47.53319","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4993","47.54407","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4994","47.55428","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4995","47.56392","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"4996","47.56452","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4997","47.57472","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4998","47.58553","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"4999","47.59576","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5000","47.60656","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5001","47.61679","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5002","47.62741","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5003","47.63728","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5004","47.64784","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5005","47.65823","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5006","47.66391","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"5007","47.66874","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5008","47.67956","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5009","47.69045","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5010","47.70094","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5011","47.71206","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5012","47.72181","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5013","47.73287","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5014","47.74307","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5015","47.75376","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5016","47.76460","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"5017","47.76516","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5018","47.77487","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5019","47.78512","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5020","47.79621","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5021","47.80598","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5022","47.81706","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5023","47.82755","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5024","47.83841","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5025","47.84835","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5026","47.85874","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5027","47.86391","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"5028","47.86867","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5029","47.87968","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5030","47.89022","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5031","47.90052","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5032","47.91021","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5033","47.92018","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5034","47.93084","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5035","47.94182","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5036","47.95251","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5037","47.96242","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5038","47.96392","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"5039","47.97273","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5040","47.98351","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5041","47.99430","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5042","48.00457","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5043","48.01511","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5044","48.02560","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5045","48.03689","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5046","48.04681","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5047","48.05810","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5048","48.06408","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"5049","48.06758","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5050","48.07893","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5051","48.08812","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5052","48.09893","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5053","48.10940","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5054","48.11943","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5055","48.12940","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5056","48.13973","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5057","48.15069","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5058","48.16129","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5059","48.16446","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"5060","48.17102","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5061","48.18188","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5062","48.19201","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5063","48.20301","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5064","48.21326","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5065","48.22424","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5066","48.23477","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5067","48.24522","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5068","48.25587","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5069","48.26500","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"5070","48.26585","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5071","48.27632","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
